Site_id	Site_name	Dates	Times	An_agency	CL	Na	SO4	CR	NO3+NO2	O-PO4 as P	NH3	TOC	NI	MO	PB	CU	CO	CD	BE	AS	F	HG	AL	SB	AG	BA	MN	ZN	SE	U	Spec. Cond.	Temp	pH
433350112560601	USGS 51	10/24/1995	1200	80020	110	26	26		3.6	<.01	0.02																				642	12.8	8.19
433350112560601	USGS 51	4/30/1996	1352	80020	120																										666	13.2	8.21
433350112560601	USGS 51	10/28/1996	1305	80020	120	26	28		3.7	0.01	0.05																				675	13.4	8.19
433350112560601	USGS 51	4/23/1997	1115	80020	131.84																										703	13	8.25
433350112560601	USGS 51	10/27/1997	1157	80020	138.87	26.962	28.18		3.479	<.01	<.015																				710	13.7	8.05
433350112560601	USGS 51	4/2/1998	1230	80020	143.71																										735	13.3	8.21
433350112560601	USGS 51	10/22/1998	1632	80020	144.05	29.078	27.718		3.356	0.018	0.043																				753	13.7	8.01
433350112560601	USGS 51	4/8/1999	1445	80020	150.82																										766	12.6	8.12
433350112560601	USGS 51	10/25/1999	1245	80020	147.21	31.616	28.6		3.189	<.01	<.02																				768	13.6	8.1
433350112560601	USGS 51	10/26/2000	1440	80020	165.88	39.149	27.03		2.595	<.018	0.092																				780	13.7	8.83
433350112560601	USGS 51	4/30/2001	1345	80020	167.45																										801	13.7	8.36
433350112560601	USGS 51	10/11/2001	1120	80020	194.27	50.80984	29.44		2.562	<.02	<.04																				960	13.1	8.08
433350112560601	USGS 51	10/9/2002	1225	80020	161.74	33.31184	29.53		2.975	<.02	<.04																				819	13.1	7.78
433350112560601	USGS 51	4/2/2003	1245	80020	170.8																										847	13	7.66
433350112560601	USGS 51	11/12/2003	1025	80020	172.18	34.6556	27.81		2.848	E.010	<.04																				858	12.6	7.77
433350112560601	USGS 51	4/13/2004	1233	80020	172.22	36.2	26.57		2.84	E.010	<.04																				858	13.8	7.76
433350112560601	USGS 51	4/11/2005	1115	80020	168.551	34.49	29.601		2.747	E.009	<.04																				791	13.2	7.65
433350112560601	USGS 51	4/12/2006	1531	80020	160.188	34.14	29.16		2.584	<.018	<.04																				795	13.6	7.67
433350112560601	USGS 51	4/12/2007	1023	80020	170.693	36.26	30.333		2.679	0.01391	<.02																				851	13	7.66
433350112560601	USGS 51	10/25/2007	1143	80020																											769	13.4	7.68
433350112560601	USGS 51	4/14/2008	958	80020	159.529	35.07	29.01		2.487	0.01563	<.02																				802	13.1	7.63
433350112560601	USGS 51	4/8/2009	1132	80020	171.584	36.71	29.266		2.476	0.02013	<.02																				806	13.9	7.66
433350112560601	USGS 51	4/19/2010	1354	80020	139.996	31.09	27.783		2.143	0.02369	E.01332																				729	13.3	7.57
433350112560601	USGS 51	4/11/2011	1131	80020	131.482	31.27	28.197		2.104	0.03072	<.010																				720	12.9	7.73
433350112560601	USGS 51	4/2/2012	1023	80020	138.988	30.89	28.501		2.07213	0.01743	<.010																				735	12.5	7.68
433414112554201	USGS 52	9/5/1977	1445	80020	39	20	22	0													0.3		0				0						
433414112554201	USGS 52	12/14/1981	1520	80020			41		12	0.03																						14.6	
433414112554201	USGS 52	10/10/1984	1130	80020	33	19	25		1.9	<.01					6						0.2	<.1	<10				3					13.7	
433414112554201	USGS 52	11/10/1988	1044	80020					1.7	0.021																					428	12.5	7.68
433414112554201	USGS 52	11/2/1989	1420	80020	23	12			1.9	0.021	0.021																				428	13.5	8.66
433414112554201	USGS 52	4/3/1990	1405	80020	25																										428	13.5	7.9
433414112554201	USGS 52	8/30/1990	1145	80020																											455	13.5	7.9
433414112554201	USGS 52	10/16/1990	1525	80020	27	13	28	8	2.4	<.01	0.02				1			<1		1	<.1	0.1			2	90			1		430	13	7.93
433414112554201	USGS 52	4/10/1991	1355	80020	27																										450	14	7.95
433414112554201	USGS 52	10/11/1991	1310	80020	32	15			2.9	0.02	<.01																				465	13.5	7.95
433414112554201	USGS 52	4/28/1992	950	80020	33																										452	13	7.97
433414112554201	USGS 52	10/13/1992	1415	80020	31	16			3.7	0.02	<.01																				469	13.5	7.98
433414112554201	USGS 52	4/29/1993	1601	80020	29																										460	13	7.98
433414112554201	USGS 52	10/13/1993	1050	80020	30	16			3.7	0.02	<.01																				475	13	7.76
433414112554201	USGS 52	4/26/1994	1536	80020	31																										474	13	7.8
433414112554201	USGS 52	10/18/1994	1400	80020	31	15			3.2	0.02	0.01																				477	12.8	7.9
433414112554201	USGS 52	4/24/1995	1234	80020	30																										469	13.1	7.95
433414112554201	USGS 52	10/19/1995	1445	80020	29	19	23		3.9	0.02	<.015																				462	13	7.99
433414112554201	USGS 52	4/22/1996	1446	80020	28																										463	13	7.97
433414112554201	USGS 52	10/17/1996	1428	80020	30	17	26		4.5	0.03	<.015																				472	13	8
433414112554201	USGS 52	4/10/1997	1000	80020	29.615																										470	13	7.89
433414112554201	USGS 52	10/20/1997	1405	80020	29.001	14.897	27.118		3.51	0.02	<.015																				477	13	7.96
433414112554201	USGS 52	4/29/1998	1602	80020	30.183																										489	13.1	8
433414112554201	USGS 52	10/22/1998	1125	80020	28.052	14.3	27.291		2.759	0.029	<.02																				468	12.7	8.04
433414112554201	USGS 52	4/8/1999	1438	80020	24.033																										460	12.8	7.99
433414112554201	USGS 52	10/25/1999	1450	80020	24.84	11.676	27.37		2.215	0.015	<.02																				446	12.6	8
433414112554201	USGS 52	4/18/2000	938	80020	22.43																										445	12.9	7.92
433414112554201	USGS 52	10/17/2000	843	80020	24.96	12.405	26.32		2.337	0.02	<.041																				454	12.3	7.91
433414112554201	USGS 52	4/25/2001	925	80020	25.27																										466	12.7	7.87
433414112554201	USGS 52	10/22/2001	900	80020	28.51	15.62053	25.48		4.212	E.015	<.04																				456	12.7	8.02
433414112554201	USGS 52	4/16/2002	1140	80020	29.82																										464	12.5	7.83
433414112554201	USGS 52	10/7/2002	1150	80020	29.02	19.20348	25.24		4.396	0.023	<.04																				448	13	7.88
433414112554201	USGS 52	4/14/2003	1257	80020	28.64																										456	12.8	7.88
433414112554201	USGS 52	10/21/2003	1156	80020	27.62	14.6648	25.95		2.742	E.016	<.04																				451	13.3	7.84
433414112554201	USGS 52	10/13/2004	1334	80020	26.701	14.23	26.388		3.043	0.018	<.04																				440	13.7	7.96
433414112554201	USGS 52	10/17/2005	1242	80020	25.063	13.34	26.133		2.898	E.012	<.04																				435	12.9	7.46
433414112554201	USGS 52	10/31/2006	949	80020	22.464	12.37	25.017		2.287	0.02209	<.02																				422	12.5	7.68
433414112554201	USGS 52	10/25/2007	1035	80020	24.168	15.61	25.583		3.814	0.02541	<.02																				444	12.6	7.84
433414112554201	USGS 52	10/15/2008	1030	80020	21.356	12.68	25.674		2.4245	0.02756	<.02																				424	12.6	7.74
433414112554201	USGS 52	10/21/2009	1330	80020	21.529	12.18	26.202		2.532	0.02648	<.02																				425	12.9	7.6
433414112554201	USGS 52	10/13/2010	1000	80020	20.53	12.36	24.669		2.283	0.03087	<.010																				416	12.6	7.51
433414112554201	USGS 52	10/4/2011	1457	80020	22.261	13.16	25.318		3.125	0.02781	<.01																				430	12.9	7.91
433414112554201	USGS 52	10/2/2012	1240	80020	20.437	12.36	24.814		2.42378	0.02699	<.010																				422	13	7.67
433503112573401	USGS 53	12/15/1981	1255	80020			12		0.13	0.03																						11.3	
433503112573401	USGS 53	10/15/1984	1425	80020	15	16	130		0.65	<.01					2						0.2	<.1	<10				43					12.7	
433503112573401	USGS 53	5/27/1986	1200	80020				50							2			1		6		<.1			<1	100			<1		420	16	7.7
433503112573401	USGS 53	1/26/1987	1510	80020				180																							570	13.5	7.53
433503112573401	USGS 53	4/13/1987	1330	80020				400																							632	15	7.28
433503112573401	USGS 53	4/15/1988	944	80020				51							<5			<1		10		<.1			<1	140			1		685	16.5	7.6
433503112573401	USGS 53	11/6/1989	1115	80020	17	15																									622	17.4	7.64
433503112573401	USGS 53	4/13/1990	955	80020	19																										650	17.5	7.63
433503112573401	USGS 53	9/24/1990	1600	80020	23	17	250	17													0.1										800	18	7.67
433503112573401	USGS 53	4/8/1991	1530	80020	16			27																							600	17.5	7.7
433503112573401	USGS 53	10/28/1992	1600	80020	7.2	9		<1																							320	17	7.71
433503112573401	USGS 53	4/19/1993	1310	80020	5.7			170																							400	17	7.68
433503112573401	USGS 53	10/15/1993	1305	80020	12	12		33																							446	17	7.68
433503112573401	USGS 53	4/18/1994	1100	80020	20			250																							672	16	7.39
433503112573401	USGS 53	10/25/1994	1020	80020	17	13		82																							623	15.9	7.72
433503112573401	USGS 53	4/7/1995	1400	80020	32			540																							760	15.6	7.62
433503112573401	USGS 53	10/4/1995	1055	80020	35	19	200	590																							835	15.3	7.58
433503112573401	USGS 53	10/8/2003	1235	80020	21.32	30.7728	133.65	6.2707																							759	16.6	6.89
433503112573401	USGS 53	10/17/2011	1137	80020	15.905	28.4	112.366	0.8																							733	15.3	7.42
433503112573401	USGS 53	11/26/2012	1032	80020	13.329	12.32	41.563	9.259																							441	14.9	7.06
433503112572801	USGS 54	12/15/1981	1325	80020			22		0.32	0.16																						11.6	
433503112572801	USGS 54	10/15/1984	1410	80020	25	19	250		1.5	0.03					<2						0.2	<.1	40				1					18.8	
433503112572801	USGS 54	5/14/1986	1130	80020				10							3			1		7		<.1			<1	100			2		495	16.5	7.85
433503112572801	USGS 54	8/13/1986	1400	80020				30																							820	17.5	7.61
433503112572801	USGS 54	4/10/1987	1400	80020				10																							1010	18	7.28
433503112572801	USGS 54	11/3/1989	1046	80020	19	17																									740	19.4	7.69
433503112572801	USGS 54	1/30/1990	1250	80020	22																										780	19	7.68
433503112572801	USGS 54	3/13/1990	1413	80020	23																										815	19	7.77
433503112572801	USGS 54	6/27/1990	1015	80020	23																										800	19	7.68
433503112572801	USGS 54	9/24/1990	1055	80020	26	19	300	9													<.1										860	20	7.74
433503112572801	USGS 54	1/14/1991	1145	80020	29		280	8													0.4										860	19.5	7.73
433503112572801	USGS 54	4/3/1991	1445	80020	19			6																							690	19	7.75
433503112572801	USGS 54	7/1/1991	1430	80020	22			8																							800	20	7.7
433503112572801	USGS 54	1/22/1992	1000	80020	16			59																							472	15.5	7.86
433503112572801	USGS 54	8/3/1992	1345	80020	11			48																							458	21	7.84
433503112572801	USGS 54	10/16/1992	1000	80020	9.4	12		66																							450	19.5	7.78
433503112572801	USGS 54	4/19/1993	1500	80020	12			24																							465	19	7.82
433503112572801	USGS 54	7/21/1993	1106	80020	12			6																							469	18	7.92
433503112572801	USGS 54	10/13/1993	1400	80020	11	12		7																							464	18	7.7
433503112572801	USGS 54	4/19/1994	948	80020	14			7.1																							527	17	7.59
433503112572801	USGS 54	7/11/1994	1000	80020	12			6.1																							484	16.8	7.94
433503112572801	USGS 54	10/25/1994	1138	80020	17	13		7.8																							664	17.3	7.81
433503112572801	USGS 54	1/4/1995	1448	80020	21			11																							795	17	7.66
433503112572801	USGS 54	4/7/1995	1515	80020	19			10																							753	16.9	7.79
433503112572801	USGS 54	7/12/1995	1212	80020	24		300	6																							930	17.1	7.77
433503112572801	USGS 54	10/4/1995	1205	80020	21	18	230	6																							792	17.2	7.89
433503112572801	USGS 54	4/8/1996	1322	80020	19			13																							723	18.1	7.86
433503112572801	USGS 54	7/24/1996	1022	80020	21		220	12																							768	18.5	7.7
433503112572801	USGS 54	10/1/1996	955	80020	24	18	280	12																							880	18.8	7.91
433503112572801	USGS 54	1/23/1997	1510	80020	27		330	15																							965	19.2	7.66
433503112572801	USGS 54	4/1/1997	1525	80020	24.358			10.388																							860	18.7	7.75
433503112572801	USGS 54	7/7/1997	1318	80020	23.385		271.3	13.176																							872	18.5	7.66
433503112572801	USGS 54	10/21/1997	1332	80020	22.682	18.057	238.29	11.685																							795	18.3	7.85
433503112572801	USGS 54	7/1/1998	1055	80020	16.693		148.7	<14																							660	17.7	7.83
433503112572801	USGS 54	10/26/1998	1141	80020	14.066	14.583	91.837	E9.792																							546	18.2	7.85
433503112572801	USGS 54	1/20/1999	1535	80020	18.042		170.44	E9.353																							694	18	7.73
433503112572801	USGS 54	4/21/1999	1255	80020	13.87			<14																							545	16.8	7.78
433503112572801	USGS 54	7/14/1999	810	80020	20.96		251.88	E8.249																							815	17.2	7.67
433503112572801	USGS 54	10/6/1999	1200	80020	15.72	15.531	124.52	E7.039																							608	17.2	7.78
433503112572801	USGS 54	1/26/2000	1305	80020	24.36		275.97	E10.979																							858	17.4	7.76
433503112572801	USGS 54	4/11/2000	1642	80020	16.42			E9.1394																							679	17	7.84
433503112572801	USGS 54	7/6/2000	1420	80020	23.71		297.14	E11.283																							911	17.1	7.74
433503112572801	USGS 54	10/4/2000	1250	80020	25	20.851	321.47	E6																							946	17.1	7.74
433503112572801	USGS 54	1/18/2001	1253	80020	23.4		308.38	E9.177																							916	17.4	7.76
433503112572801	USGS 54	4/12/2001	1539	80020	16.8			E5.4988																							656	16.5	7.68
433503112572801	USGS 54	7/30/2001	1535	80020	13.33		107.31	E5.21229																							593	16.6	7.79
433503112572801	USGS 54	10/23/2001	1020	80020	25.13657	18.32534	285.3875	14.21868																							901	16.5	7.68
433503112572801	USGS 54	4/2/2002	1500	80020	18.29			E6.26968																							723	17.6	7.84
433503112572801	USGS 54	10/7/2002	1510	80020	16.49	16.89527	174	E6.14656																							694	17.6	7.7
433503112572801	USGS 54	4/3/2003	1113	80020	18.46			<10																							702	17.5	7.49
433503112572801	USGS 54	10/15/2003	1405	80020	12.72	15.9135	73.97	9.6272																							520	17.7	7.32
433503112572801	USGS 54	10/26/2004	1517	80020	11.123	12.1	55.447	6.168																							463	11.6	7.71
433503112572801	USGS 54	10/19/2005	1045	80020	25.206	18.26	276.39	7.018																							867	17.6	7.5
433503112572801	USGS 54	10/26/2006	1420	80020	13.269	12.86	100.597	3.971																							546	17.3	7.65
433503112572801	USGS 54	10/4/2007	1235	80020	14.701	15.44	121.596	5.689																							588	17.8	7.67
433503112572801	USGS 54	10/6/2008	1014	80020	18.526	16.28	208.333	4.633																							727	17.3	7.59
433503112572801	USGS 54	10/22/2009	900	80020	15.412	15.37	135.798	5.73																							614	17.3	7.36
433503112572801	USGS 54	10/28/2010	1543	80020	19.087	15.45	203.254	6.874																							706	18.1	7.83
433503112572801	USGS 54	10/11/2011	1002	80020	14.252	12.23	67.818	4.433																							486	17.9	7.5
433503112572801	USGS 54	10/11/2012	1058	80020	13.405	11.96	49.915	4.732																							447	17.9	7.51
433508112573001	USGS 55	12/15/1981	1310	80020			110		4.9	0.16																						11.8	
433508112573001	USGS 55	10/15/1984	1440	80020	32	36	110		8.9	0.33					4						0.2	<.1	<10				3					11.8	
433508112573001	USGS 55	5/15/1986	1200	80020				100							2			1		6		<.1			<1	<100			1		630	13.2	7.38
433508112573001	USGS 55	8/12/1986	1110	80020				150																							700	13.5	7.3
433508112573001	USGS 55	4/10/1987	1535	80020				50																							798	18	7.31
433508112573001	USGS 55	11/3/1989	1335	80020	31	29																									645	13.1	7.43
433508112573001	USGS 55	4/13/1990	1125	80020	32																										625	13	7.5
433508112573001	USGS 55	9/24/1990	1250	80020	31	29	51	130													<.1										630	13.5	7.47
433508112573001	USGS 55	4/4/1991	1045	80020	31			57																							630	13.5	7.39
433508112573001	USGS 55	10/16/1992	1220	80020	23	6.4		22																							750	13.5	7.29
433508112573001	USGS 55	5/4/1993	1810	80020	24			17																							691	13.5	7.26
433508112573001	USGS 55	4/18/1994	1200	80020	30			53																							641	12.5	7.28
433508112573001	USGS 55	10/25/1994	1300	80020	28	24		74																							615	12.5	7.46
433508112573001	USGS 55	4/10/1995	1050	80020	22			40																							573	12.7	7.46
433508112573001	USGS 55	10/4/1995	1430	80020	24	22	35	53																							583	12.2	7.56
433508112573001	USGS 55	4/8/1996	1452	80020	17			47																							662	12.7	7.54
433508112573001	USGS 55	10/1/1996	1235	80020	18	32	210	58																							849	12.9	7.52
433508112573001	USGS 55	4/1/1997	1620	80020	16.312			77.614																							639	12.7	7.6
